Vernier Format 2
fatigue_spirom3.cmbl 10/05/20 16:17 .
Latest
Tiempo	Tasa de Flujo	Volumen
t	Flujo	Vol
s	L/s	L

12.84	-2.2946773592	2.77867014359
12.85	-2.10484275983	2.80066774419
12.86	-1.95309409889	2.82095742848
12.87	-1.79122886056	2.83967904328
12.88	-1.62995871501	2.85678498116
12.89	-1.3728786306	2.87179916788
12.9	-1.19256551584	2.88462638862
12.91	-1.04974324672	2.89583793243
12.92	-0.897994585786	2.90557662159
12.93	-0.755172316669	2.9138424561
12.94	-0.584380686516	2.92054022112
12.95	-0.441558417398	2.92566991664
12.96	-0.280288271853	2.92927915009
12.97	-0.127944518128	2.93132031404
12.98	0.0333256274171	2.93179340849
12.99	0.157104927319	2.93084125572
13	0.271362742613	2.92869891737
13.01	0.356461011295	2.9255597986
13.02	0.413589918942	2.92170954394
13.03	0.451675857374	2.91738321506
13.04	0.470718826589	2.91277124164
13.05	0.489761795805	2.90796883853
13.06	0.527847734236	2.90288079088
13.07	0.518326249628	2.89764992096
13.08	0.489761795805	2.89260948073
13.09	0.489761795805	2.88771186278
13.1	0.480240311197	2.88286185224
13.11	0.480240311197	2.87805944913
13.12	0.508804765021	2.87311422375
13.13	0.565933672668	2.86774053156
13.14	0.641510456742	2.86170331091
13.15	0.679596395174	2.85509777665
13.16	0.670074910566	2.84834942012
13.17	0.679596395174	2.8416010636
13.18	0.679596395174	2.83480509964
13.19	0.689117879781	2.82796152827
13.2	0.727203818213	2.82087991978
13.21	0.78433272586	2.81332223706
13.22	0.87002608733	2.80505044299
13.23	0.983688809836	2.79578186851
13.24	1.09794662513	2.78537369133
13.25	1.21220444042	2.773822936
13.26	1.35443161675	2.76098975572
13.27	1.47821091666	2.74682654305
13.28	1.6394810622	2.73123808316
13.29	1.82038926975	2.7139387315
13.3	1.96261644608	2.69502370292
13.31	2.08639574598	2.67477864196
13.32	2.21969653049	2.65324818058
13.33	2.31431628378	2.6305781165
13.34	2.39048816064	2.60705409428
13.35	2.43809558368	2.58291117556
13.36	2.51426746054	2.55814936034
13.37	2.59936572923	2.53258119439
13.38	2.64697315227	2.50634949998
13.39	2.77075245217	2.47926087196
13.4	2.77075245217	2.45155334744
13.41	2.77075245217	2.42384582292
13.42	2.75170948295	2.39623351324
13.43	2.73266651374	2.36881163326
13.44	2.8088383906	2.34110410874
13.45	2.88501026746	2.31263486545
13.46	2.88501026746	2.28378476277
13.47	2.95106556693	2.2546043836
13.48	2.9129796285	2.22528415762
13.49	2.9129796285	2.19615436134
13.5	2.83740284442	2.16740244897
13.51	2.85644581364	2.13893320568
13.52	2.88501026746	2.11022592528
13.53	2.85644581364	2.08151864487
13.54	2.82788135982	2.05309700901
13.55	2.81835987521	2.02486580283
13.56	2.78979542138	1.99682502635
13.57	2.9129796285	1.9683111511
13.58	2.88501026746	1.93932120162
13.59	2.97010853614	1.9100456076
13.6	2.96058705154	1.88039212966
13.61	3.00819447458	1.85054822203
13.62	3.11293080526	1.81994259563
13.63	3.20814565134	1.78833721335
13.64	3.28372243542	1.75587787291
13.65	3.39798025071	1.72246935948
13.66	3.3884587661	1.6885371644
13.67	3.42654470453	1.65446214705
13.68	3.5027165814	1.61981584062
13.69	3.60685781929	1.58426796861
13.7	3.68302969616	1.54781853104
13.71	3.71159414998	1.51084541181
13.72	3.75920157302	1.47349143319
13.73	3.75920157302	1.43589941746
13.74	3.62590078851	1.39897390565
13.75	3.72111563459	1.36223882354
13.76	3.7401586038	1.32493245235
13.77	3.7306371192	1.28757847373
13.78	3.72111563459	1.25031970996
13.79	3.75920157302	1.21291812392
13.8	3.64494375772	1.17589739727
13.81	3.56877188086	1.13982881908
13.82	3.54080251983	1.10428094707
13.83	3.52175955061	1.06896813672
13.84	3.44558767375	1.0341314006
13.85	3.41702321992	0.999818346131
13.86	3.49319509679	0.965267254548
13.87	3.30276540463	0.931287452041
13.88	3.23611501238	0.898593049956
13.89	3.23611501238	0.866231899832
13.9	3.10340932065	0.834534278167
